0,2018-10-9,10月9日晚，虎牙直播200万订阅的网红主播莉哥，在平台直播时公然戏唱国歌引发讨论。因戏唱国歌被网友举报后直播间被封，10月10日凌晨，虎牙直播微博发布公告，表示即日起封禁主播莉哥直播间，冻结主播莉哥直播账号，下架全部相关影像作品，对其进行整改教育。网民举报称：虎牙直播平台主播@莉哥OvO在直播过程中，有辱国歌尊严，引发网民反感经警方调查：10月7日晚，涉事人杨某莉（女，20岁）在其住宅内进行网络直播时，违反了《中华人民共和国国歌法》有关规定，上海市公安局静安分局依法对杨某莉处以行政拘留5日。警方表示：国歌是国家的象征和标志，所有公民和组织都应当尊重国歌，维护国歌尊严。网络直播空间不是法外之地，同样要守法律、讲道德。对于挑战法律底线、违反公序良俗的行为，公安机关将坚决依法打击，切实净化网络环境。据了解，莉哥因“戏唱国歌”事件被虎牙抖·音双封杀，不仅要把虎牙的天价签约金退回去，还要再赔违约金给虎牙，因为这事给虎牙带来了很大的负面影响。6月份一首《让我做你的眼睛》红遍网络，结果9月份就被全网封杀。莉哥的签约费是5000万，这已经算是天价了，按照四倍的违约金来算的话就是2个亿，再加上30%就是2亿6，名副其实的亿万“负”翁。
46,10月20日 14:46 ,风零-落叶归根,银河游乐场,你现在拥有的相对自由是前辈用热血建立的，贩卖国歌，恶意篡改，本身就是少读书无素质的无底线表现。 
47,10月20日 13:35 ,陈亮亮05441,美味糖衣的诱惑,我劝你多读书，还有脑子是个好东西，可惜你没有 
48,10月20日 13:34 ,陈亮亮05441,书成辰逸,我劝你多看看国歌法，国歌是庄严而神圣的，不允许当做商业场合的背景音乐! 
49,10月20日 13:01 ,ZEDD粉,supertel,滚出中国 
50,10月20日 13:00 ,ZEDD粉,,活该 
51,10月20日 12:48 ,菜稀饭001,,没有文化没有底线的臭皮囊 
52,10月20日 12:44 ,陈大脸Chn,,好蠢 
53,10月20日 12:42 ,我叫来咯,,莉哥视频要的私信给我 15分钟的 
54,10月20日 12:35 ,end万琪,,莉哥“狱友们，大家好，我是莉三万，请多多关照！”狱友们“姐们，你是怎么进来的，杀人，卖淫，吸毒，盗窃……”莉哥“我说我是唱国歌进来的你们信吗” 
55,10月20日 12:26 ,S丶White,_T丶z,  看评论。 
56,10月20日 11:54 ,啊啊sir是你啊,supertel,没读书吧哥们 
