0,2017-6-6 18:07,据韩国媒体报道，6日上午，因涉嫌吸毒被公诉的Bigbang成员TOP失去意识晕倒，被紧急送到首尔某医院。下午5点左右，TOP转到重症患者室，但是目前还未恢复意识。TOP身边的亲友表示：“正在检查中，还未出来结果，但是有服用药物的可能性。最近发生了很多事情，加上转到4机动团，应该是遭受的压力太大了。希望他能早日恢复意识”。主治医生还表示：“TOP被送往医院时是被三个人抬着进入医院，两人抬上肢，一个抬下肢。急诊医生对TOP进行检查时发现，患者的意识状态对于一般性刺激不具有反应，呈现血压上升极快以及脉搏、呼吸不稳定的现象。对此我们采取了应急措施，判断患者处于危急状态。”6月29日上午，TOP出席了在首尔地方法院开庭审理的“涉嫌吸毒案”一审公判，并鞠躬道歉。韩国男团BIGBANG成员TOP因涉嫌吸毒而在今天上午出庭受审，他在进入法院前向现场记者表示愿意接受任何处罚。TOP涉嫌去年在自宅与一名女训练生吸毒而被检方起诉，今天TOP承认了检方对他的所有指控并表示他已深刻认识到自己犯下了多大的错误，无论法院作出什么样的判决他都会接受。原本服兵役的TOP因为涉嫌吸毒而被解除了义务警察职务，之后他又因过量服用药物而失去意识，在紧急抢救恢复意识后接受治疗至今。“首先，向因为此事受到伤害及失望的人们表达最真诚的歉意。是我太愚蠢了，之前的我因为长时间的抑郁症和严重的不安障碍，一直想逃避黑暗中的自己。因为我不稳定的精神状态导致我冲动的做出了错误的行为，也已经造成了不可挽回的大过错，让大家很失望。我觉得自己很丢人，我甘愿接受任何处罚。我会深深地反省再反省，以后不会再发生这种事情了。最后，对我的母亲也真的很抱歉”。
670,2017-6-7 12:47 ,不爱穿袜子i,Baekhyun67465,上热门的要是都是ncf那还得了，群众的眼睛是雪亮的，大部分都是一种猜测的说法，也没说人身攻击呀，带有一点调侃而已 
671,2017-6-7 12:47 ,唐朝栗子_,三次元学妹,…… 
672,2017-6-7 12:46 ,mzyt99,面馒头娜,@At毛慧 
673,2017-6-7 12:46 ,mzyt99,面馒头娜,@麋II- 
674,2017-6-7 12:46 ,mzyt99,面馒头娜,@李曼瑞mr 
675,2017-6-7 12:45 ,盈盈一水间912,三次元学妹,对，我没有说你没资格说，但是你却在说别人没有资格说你家爱豆，这不是自相矛盾吗 
676,2017-6-7 12:44 ,Parkjihoon看这,酷酷的辰丶,干啥呢 
677,2017-6-7 12:43 ,木木又不见木木,16T1AnY,那脑残又是什么意思啊！！ 
678,2017-6-7 12:43 ,酷酷的辰丶,Kimsoohyun对不起我是花心大萝卜,哎！ 
679,2017-6-7 12:42 ,FYRDVH,羽扇纶巾飘如画,那你没看到评论里都是骂人的么 
680,2017-6-7 12:42 ,徐老板的小跟班,皇冠Gr,脑残 
681,2017-6-7 12:42 ,春天里的土八路,Ttttttttttttt_t,大麻不会成瘾吧（我不是洗白，只是顺嘴一说） 
682,2017-6-7 12:40 ,奶奶带你去买菜,全是牛奶巧克力l,。。。你看看热门上的是脑残粉还是喷子 
683,2017-6-7 12:39 ,Parkjihoon看这,酷酷的辰丶,没想到我是大圣人谢谢 
684,2017-6-7 12:39 ,Parkjihoon看这,酷酷的辰丶,这不是很好嘛，谢谢夸奖啊 
685,2017-6-7 12:39 ,向南和泡芙,崔胜铉呢,我大爷在家呢 不要喷屎好不好像个傻哔一样的 全世界欠你爸个避孕套 
686,2017-6-7 12:38 ,不爱穿袜子i,Baekhyun67465,难道就只有无脑喷子没有ncf ¡评论配图 
687,2017-6-7 12:37 ,酷酷的辰丶,Kimsoohyun对不起我是花心大萝卜,圣人哎，我这种没素质的人说话粗鲁了，扰您兴致了！不好意思大圣人！ 
688,2017-6-7 12:37 ,模特爱放钉子,婕西卡小姐姐,韩国家的是轮得到你插嘴？伤我同胞，打死你这棒子狗 
689,2017-6-7 12:36 ,Parkjihoon看这,酷酷的辰丶,你不也在装逼 
690,2017-6-7 12:36 ,买假珠宝找我,白亮亮亮亮亮,年级轻轻的就瞎了 没看见脑残粉在这喷粪吗？现在渣浪真是什么狗都有大v了 
691,2017-6-7 12:35 ,酷酷的辰丶,Kimsoohyun对不起我是花心大萝卜,就你这种装逼装上瘾的人最恶心了！ 
692,2017-6-7 12:34 ,Colmor,孜巴同学,你也可爱 胖嘟嘟的 
693,2017-6-7 12:34 ,仓鼠Bro,我的前任是贱人,楼主挺住，我们能赢 
694,2017-6-7 12:34 ,孜巴佛的呢,Colmor,我骂你了还是说你了，我在夸你，太可爱，看不出来吗？小可爱 
695,2017-6-7 12:33 ,Parkjihoon看这,不按套路范德彪,谢谢你啊，我学了不少呢 
696,2017-6-7 12:33 ,Colmor,孜巴同学,别把 看你也有一个130 140 怎么溶的化 
697,2017-6-7 12:33 ,毛衍七可能喜欢我,金角瘦大王,韩国缉毒警察就不是命了我谢谢您 
698,2017-6-7 12:33 ,奶奶带你去买菜,饭炒蛋一号,厉害👍 
699,2017-6-7 12:33 ,Parkjihoon看这,酷酷的辰丶,中国人也是人，韩国人也是人，我知道现在中国和韩国有瓜葛，但是我是从人的角度评论，人都是平等的。 还有作为中国人真替你丢脸，你的思想文化素质怎么如此低唉～先提高自己的思想文化素质再说吧 
700,2017-6-7 12:32 ,-曦兮-,babala199603,骂吸毒的需要跟风吗跟骂犯罪的有区别吗喜欢一个人的同时保持独立的人格和独立的思考也是跟风吗 
701,2017-6-7 12:32 ,奶奶带你去买菜,全是牛奶巧克力l,我不是他粉丝说了多少遍了，我只是讨厌那些无脑喷子 
702,2017-6-7 12:32 ,孜巴佛的呢,Colmor,欧呦，小可爱，你太可爱了真的，像你这么可爱的脑残真的不多见了真的，我都被你萌化了😂 😂 😂 
703,2017-6-7 12:32 ,毛衍七可能喜欢我,Marlboroulike,人家长得帅，吸毒吸的多认真，大半夜被吵醒，还得费脑的推理出是中国粉丝干的，还得发ins，还得打字，多累啊，你们就不能理解一下TOP？人家吸毒只是没有创作灵感，人家吸毒用的是人家辛辛苦苦赚的中国脑残粉的钱，有错吗？ 
704,2017-6-7 12:32 ,Colmor,孜巴同学,躲在屏幕意谩骂和揣测？你真是小可爱呢 
705,2017-6-7 12:31 ,杨Lin_tttop,c-陈静静-,可是他还复出了 
706,2017-6-7 12:30 ,皇冠别掉GM,此用户失踪中,哈哈哈哈哈哈，你全家都有钱，很多钱，花不完的钱。满意了吧，开心了吧，要再回复你，我都觉得我可以从新上小学了 
707,2017-6-7 12:30 ,杨Lin_tttop,还要努力努力再努力阿_,你这逻辑思维我没话说 
708,2017-6-7 12:30 ,Colmor,孜巴同学,这就生气了啊 你在气什么呢有骂你吗 
709,2017-6-7 12:29 ,孜巴佛的呢,Colmor,你头不行吧？在这跟我玩逻辑？把你厉害的，想跟我聊天直接聊，不用这样玩低级的文字游戏，有病 
710,2017-6-7 12:28 ,高琪鋆是大糕糕,雒轲,谁说我是他粉丝了 
711,2017-6-7 12:28 ,毛衍七可能喜欢我,Nicole邱予沫,什么叫“用舆论逼死”？？？他吸毒是事实吧，难道他扔烟头，骂中国粉丝，吸毒是我们逼的？？？ 
712,2017-6-7 12:25 ,徐老板的小跟班,皇冠Gr,爸爸总比你有钱，谢谢你哈 
713,2017-6-7 12:24 ,放任沉溺,xoxo_pppetrichor,加油加油！金榜题名 
714,2017-6-7 12:24 ,L好好好好好,五月河水清且涟漪,我该说点什么好呢？？？ 
715,2017-6-7 12:24 ,毛衍七可能喜欢我,Nicole邱予沫,可是谁有在乎那些缉毒警察的生命？分开国家来讲，难道韩国警察就该死吗？？？TOP连中国粉丝都不看在眼里怎么会理会中国喷子？？？？ 
716,2017-6-7 12:24 ,不要理我了好嘛,浅笑的极光,可是并没有 
717,2017-6-7 12:22 ,BruceRice,,刚去看了一眼推特，已经被脑残粉占据了 
718,2017-6-7 12:21 ,二货儿哈屎奇,巴黎小红帽,我什么也不知道，就那样吧 
719,2017-6-7 12:20 ,皇冠别掉GM,此用户失踪中,你也跟自己说，多读书多挣钱多往党中央爬，不然你也就是个键盘侠 
720,2017-6-7 12:20 ,嘴贱人胆大的余老板,原图李白,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
721,2017-6-7 12:19 ,徐老板的小跟班,皇冠Gr,都跟你说了多读书多挣钱，不然你也就会舔舔屏哇 
722,2017-6-7 12:19 ,徐老板的小跟班,皇冠Gr,看了你相册，还有什么好讲的呢。 
723,2017-6-7 12:19 ,二营长白勺意大利面,,避孕药+2 
724,2017-6-7 12:16 ,了不起的wlt,1120VIP小布丁0818,那我又没说你们是脑残粉这个事  我说我的 你回复我干什么？ 
725,2017-6-7 12:16 ,李相赫大魔王,柚子熟了s,啧啧啧，ncf智商好高哦，哇哦，    我头像伪娘也比  棒子好 
726,2017-6-7 12:16 ,抹茶味不甜,饭炒蛋一号,同一句话说两次有意思？？求你别在我这刷存在感了🙏有空去看看书多好啊 
727,2017-6-7 12:14 ,咕叽珉团,还要努力努力再努力阿_,想洗白咯。 
728,2017-6-7 12:14 ,甘迪的小腿毛,颗颗打豆豆,我也是  而且我记得以前我同学第一次告诉我bb是以才华出来颜值不行  然后现在就帅了 
729,2017-6-7 12:14 ,不污郎中,,愿天堂没有毒品或者没有警察 
730,2017-6-7 12:14 ,Y先生同学,bommi2ne1,万一是和医生串通好的呢？ 
731,2017-6-7 12:14 ,BruceRice,酷酷的辰丶,哈哈哈，这倒霉孩子，待会鹿晗粉丝要来让他别丢人了 
732,2017-6-7 12:14 ,_Woogi,大橙诚子,吸毒我们说他对了？？？没说吸毒是对的吧？？ 
733,2017-6-7 12:13 ,一点儿也不神秘,大树哥哥1998,你吸着屁来的吧 
734,2017-6-7 12:13 ,_Woogi,大橙诚子,恕我直言 你在这瞎喷 做个键盘狗 不如多出去挣点钱 你那么多怨气？？那你去杀了他？？ 
735,2017-6-7 12:13 ,咕叽珉团,五月河水清且涟漪,别回复懒理你。 
736,2017-6-7 12:12 ,G-Dragon-龙欧巴,喜乐嘅,那又怎样，管你屁事 
737,2017-6-7 12:12 ,G-Dragon-龙欧巴,帅气无可比拟的摸金爸爸,呵呵，对于你们种只会说别人的人，老子不想给你们说 
738,2017-6-7 12:12 ,橙子软糖_T,zero_1025,你说啥呢。。？？把我当他粉丝了？？？ 
739,2017-6-7 12:11 ,酷酷的辰丶,平大滚L,你是真有病啊！让你别评论了，还评论，哎！心疼你爸妈！ 
740,2017-6-7 12:11 ,G-Dragon-龙欧巴,弥音Sunny,对，你们在这里说个屁，我想说的是要说滚回自己的圈去 
741,2017-6-7 12:11 ,鬼纶-BOBO-咕噜绮,枫霖铃IU,我不是大V 
742,2017-6-7 12:11 ,L好好好好好,FengTk,我想问问你有被骂吗？我说心疼缉毒警居然有人说我咋不心疼我妈 
743,2017-6-7 12:11 ,BruceRice,平大滚L,啧啧啧，小傻子，鹿晗有你这样的假粉丝也是倒了八辈子霉 
744,2017-6-7 12:10 ,mzyt99,副歌依旧动人,6 
745,2017-6-7 12:10 ,Y先生同学,谢佳佳佳哦,至少骂他不会让TOP上瘾    而吸毒可是会上瘾的哟 
746,2017-6-7 12:10 ,BruceRice,酷酷的辰丶,别理这种小孩，给自家爱豆招黑，脑子有问题 
747,2017-6-7 12:09 ,L好好好好好,十年一品温如言h,我也这样说然后居然还有说我咋不心疼我妈哎呦我去，草包一个 
748,2017-6-7 12:09 ,Colmor,孜巴同学,这就是人，躲在屏幕后面，以为自己是道德的志高点，然后任意谩骂和揣测这种人吗 
749,2017-6-7 12:09 ,晴晴-joyce,晴晴-joyce,同時在fb   Ins 上發了同樣的話，唯獨在微博被這麼多噴子噴，為啥？ 
750,2017-6-7 12:09 ,饭炒蛋一号,EtherealSuperstes,高兴就好，哈哈哈…… 
751,2017-6-7 12:08 ,孜巴佛的呢,Colmor,我是人啊，可能你不是 
752,2017-6-7 12:08 ,-Palette1,木木又不见木木,去百度一下什么意思吧 
753,2017-6-7 12:07 ,-Palette1,木木又不见木木,“键盘侠” ！ 
754,2017-6-7 12:07 ,BruceRice,平大滚L,心疼鹿晗，你快把头像换了吧，别侮辱鹿晗了 
755,2017-6-7 12:07 ,Colmor,孜巴同学,所以你是不是人啊 
756,2017-6-7 12:06 ,L好好好好好,第二菜狗子貂蝉,关你屁事 
757,2017-6-7 12:05 ,xoxo_pppetrichor,放任沉溺,没关系的，我觉得我语文考的还挺好的，别在意就行啦，谢谢你理解我 
758,2017-6-7 12:05 ,李理山啊,LuYeolHyun啵啵虎,你咋得的你XO饭啊 
759,2017-6-7 12:04 ,钱艺阁,用户5985868773,一激动方言给整出来了 
760,2017-6-7 12:04 ,孜巴佛的呢,浅笑的极光,可他们也没有抑郁到昏倒啊，他是做错了，可是一码归一码，现在人命关天，就算非常不喜欢他，也不应该在这种关头攻击别人………哎，算了，跟你这种没人性的键盘侠说道我也是没脑子，你们这种键盘侠，比脑残粉可怕多了，至少脑残粉还知道爱护自己爱的人 
761,2017-6-7 12:04 ,钱艺阁,花花花花花花花花姐姐,老铁淄博人呀 
762,2017-6-7 12:04 ,xoxo_pppetrichor,Xxyxclla,没关系的，谢谢你，我当然会好好考的，我觉得语文还考的挺好的嘻嘻，狗咬我我也不会咬狗啊🙋 
763,2017-6-7 12:03 ,景景景JingRong,脸大好打粉_,普天同庆 说了咋滴 反正隔着手机她们又弄不死我 
764,2017-6-7 12:02 ,抹茶味不甜,南太铉巨可爱,不要浪费口舌了小可爱，他们是不能明白的。 
765,2017-6-7 11:59 ,大橙诚子,王宇琪Abby,我不敢啊 杀人要偿命啊 他吸毒怎么就不想想？ 
766,2017-6-7 11:58 ,大橙诚子,王宇琪Abby,吸毒的脑残还是骂人的脑残？ 
767,2017-6-7 11:58 ,_Woogi,大橙诚子,他杀你全家了？？ 
768,2017-6-7 11:58 ,_Woogi,大橙诚子,你还不够脑残？？ 
769,2017-6-7 11:58 ,_Woogi,大橙诚子,你杀杀看 我再看看原不原谅你咋 
770,2017-6-7 11:57 ,孜巴佛的呢,Colmor,至少不是你这种人 
771,2017-6-7 11:56 ,大橙诚子,王宇琪Abby,我又不脑残 一味的劝别人善良 我杀你全家你怎么就不能善良点 原谅我呢 
772,2017-6-7 11:55 ,哎哟耳朵好烫,其实简单又自然,你这么智障的人肯定没脑子 
773,2017-6-7 11:54 ,_Woogi,大橙诚子,那你来杀杀看 
774,2017-6-7 11:54 ,皇冠别掉GM,此用户失踪中,说下就受不了了？你怎么那么牛逼 
775,2017-6-7 11:54 ,Youngeraistrue,,给他吸两口就好了，立马起来给你们唱歌哈哈哈哈哈。 
776,2017-6-7 11:53 ,大橙诚子,酱油爱香菜,远离脑残他不就没粉丝了嘛 
777,2017-6-7 11:53 ,抹茶味不甜,饭炒蛋一号,你哪只眼睛看到好多人骂我了？？首先我的言论并不极端吧。我一没支持他吸毒，二我都说了是他咎由自取。你到我这踩一脚什么意思，像你这种人只是少数，大多数人还是明事理的。求你别回了 不想浪费口舌。 
778,2017-6-7 11:53 ,大橙诚子,你不知道别人的生活,吸毒还比不上骂人？ 
779,2017-6-7 11:52 ,哎哟耳朵好烫,清峰迪克,不知道，反正是我的话知道自己爱豆吸毒会臊得慌! 
780,2017-6-7 11:52 ,甜甜的鹿家小妹,甜橙味儿的我,你说原谅就原谅？法院你家的？你原谅有啥子用？ 
781,2017-6-7 11:52 ,发福蝶穿发衣,那吃瓜吧,所以你又看见我和层主骂人了? 
782,2017-6-7 11:52 ,大橙诚子,王宇琪Abby,我杀你全家 你能善良点原谅我吗 
783,2017-6-7 11:52 ,颗仔酒酿,菁菁是猥琐怪蜀黍,反正我不喜欢Bigbang 
784,2017-6-7 11:51 ,Youngeraistrue,,哦，吸毒一生黑。人品问题。吸毒没借口没理由不值得同情。我这么讲会被脑残粉骂吗好紧张。 
785,2017-6-7 11:50 ,冷筱呀,槑槑萌二呆,关你毛事 
786,2017-6-7 11:49 ,冷筱呀,yooooooooooooooooooooooooooo梦,你TMD又是什么东西 
787,2017-6-7 11:49 ,哎哟耳朵好烫,Kimsoohyun对不起我是花心大萝卜,你是粉丝但你也不知道他在公司在到底有所谓的“多悲惨”!搞得好像你什么都知道一样，你咋不知道他吸毒?还有你嘴也是毒到不行，你爱豆传染的?要遭报应也是脑残先遭! 
788,2017-6-7 11:49 ,饭炒蛋一号,EtherealSuperstes,看看那么多骂你的人就知道进医院的是你。何弃疗？药不好吃可以加点糖嘛 
789,2017-6-7 11:49 ,冷筱呀,hhh阿婷,你滚个给我看看先 
790,2017-6-7 11:47 ,冷筱呀,桉美惠子,你来示范下先 
791,2017-6-7 11:46 ,冷筱呀,_Yunyunyun,轮的到你在这里嚎 
792,2017-6-7 11:45 ,冷筱呀,_Yunyunyun,不死又管你屁事 
793,2017-6-7 11:45 ,木木又不见木木,16T1AnY,不应该是你妈跟你的这个偶像生你了吗，那么跪舔！！脑残粉果然让我大开眼界 
794,2017-6-7 11:43 ,我就是传说中的划水的,潇悦·卿本佳人,不要双标好不好，大家都是成年人，管好自己就行了 
795,2017-6-7 11:42 ,蚕软,不按套路范德彪,不止两只了哈哈哈哈哈哈哈哈 
796,2017-6-7 11:41 ,我就是传说中的划水的,王鹤羽y,嘴上积德这种事情，有些人他没有资格享用 
797,2017-6-7 11:41 ,是我的小丑呀,鲸落cush,再也不想也脑残争是非！ 
798,2017-6-7 11:40 ,我就是传说中的划水的,面馒头娜,你永远叫不醒一个装睡的人， 
799,2017-6-7 11:40 ,_蠢猪佩奇_,,洗不白的了！自从看过湄公河行动以后，恨死那些死毒贩了！！吸毒一生黑！！ 
800,2017-6-7 11:39 ,cheukkkkk,¡,评论配图 
801,2017-6-7 11:39 ,晴晴-joyce,探雾朲,你買了他們的專輯嗎？賺了你的錢？ 
802,2017-6-7 11:38 ,乔力士缺德,原图李白,笑成振动模式 
803,2017-6-7 11:38 ,璇二妹,想要拥有你呀,然后呢 
804,2017-6-7 11:37 ,李-ico,Tender06529,我就喜欢骂韩国棒子  就是任性 
805,2017-6-7 11:37 ,狗年大吉吉,陈思伦o3o,希望您以后的孩子吸毒的时候您嘴里也积点德 
806,2017-6-7 11:36 ,大大大大大蓝蓝,,今天的top死了吗？ 
807,2017-6-7 11:35 ,大大大大大蓝蓝,你不知道别人的生活, 
808,2017-6-7 11:35 ,酷酷的辰丶,平大滚L,老子又没说你家鹿晗，你跟这装逼装屌的装个什么劲？你不有病吗？看不惯我说话就别评论了好吗？ 
809,2017-6-7 11:34 ,大大大大大蓝蓝,TWINKLE_955,不骂还要表扬他吗？top好棒棒哦 
810,2017-6-7 11:34 ,弥音Sunny,G-Dragon-龙欧巴,没有恶言攻击好吗，远离吸毒人员有错？你骂层主智障才是恶言攻击好吗？想火？ 
811,2017-6-7 11:33 ,L初夏时光,LJsh饼干小二哦,诶你不是大吧唧吗 我大鸡巴啊 
812,2017-6-7 11:33 ,哎哟耳朵好烫,麷鞻鬰靊讞鑱飝虪齺魕爧蠿齺,莫名其妙怼我的脑残粉还说，能理解吸毒!那什么就是喜欢他的病态!在她看来吸毒没什么大不了!什么提缉毒人员是在给他们戴高帽我踏马想打死她! 
813,2017-6-7 11:32 ,YuanSuuu,昵称小姐_531,那你都不了解这件事，你评论我，你这不是更找存在感？不打自己脸？ 
814,2017-6-7 11:32 ,Dempsey张大鹏,,行了行了，今天中国高考日，给高考作文上次热搜吧，那么重要的事，还把这事儿一提再提，真的是人傻钱多，都没有人会同情了，买这些有的没的来博同情，我们祖国的花朵才是最重要的好吧 
815,2017-6-7 11:32 ,一个躁动的僵尸号,闰土涂炭变黑土,海波签字同意了么→_→ 
816,2017-6-7 11:31 ,原味仙儿,,都是找存在感的  有意义吗?   人心都有丑恶  比如你们  是吸了多少不知名的毒才来这里发疯???希望塔塔没事  不喜欢就靠边  谢谢 
817,2017-6-7 11:31 ,九茴yeah,_chloeCC,这就是现在的社会，公众人物出了事都会引起网友的轰动，更何况吸毒 
818,2017-6-7 11:31 ,BruceRice,平大滚L,人家骂韩国人你掺和什么啊，不要给你爱豆招黑好吗？ 
819,2017-6-7 11:31 ,YuanSuuu,昵称小姐_531,不好意思，之前是top的路人粉，现在是路人黑。 
820,2017-6-7 11:30 ,晴天酒海,,只是我也想问，柯震东吸毒以后为什么还能活跃在屏幕里 
821,2017-6-7 11:30 ,大米riceOni,鲜艳的红领巾-_-, 
822,2017-6-7 11:29 ,大大大大大蓝蓝,加油啦啦啦啦啦啦_,哈哈哈哈哈哈哈吸了毒健健康康的，开开心心的吼不吼啊？ 
823,2017-6-7 11:29 ,跳出屏幕打我啊,古德奈小姐-,你孝敬你爹妈？你爹妈要知道你天天给一个吸毒的吸毒你爸妈不气死？笑笑 
824,2017-6-7 11:29 ,跳出屏幕打我啊,枫霖铃IU,雕丝 
825,2017-6-7 11:28 ,一个躁动的僵尸号,HUiWANn,疏忽了 
826,2017-6-7 11:28 ,_Woogi,q志民,他会接受法律的制裁 但没理由接受你们的谩骂 在骂也轮不到你们 
827,2017-6-7 11:28 ,跳出屏幕打我啊,Sarah5_,吸毒的还成信仰了？要不要你带着你全家一起去信仰吸毒的，顺带一起来两口？ 
828,2017-6-7 11:27 ,时光九零后,三次元学妹,你有病吧，我骂你所谓的他了吗，骂个渣浪都能把你点着，神经，，，和我有毛关系 
829,2017-6-7 11:27 ,我就是传说中的划水的,金角瘦大王,他有什么资格让我们嘴上积德，做好事了？ 
830,2017-6-7 11:26 ,卖糖的小阿狸,金角瘦大王,如果他被舆论压垮，那也是韩国问题，搞的他看得懂中文似的 
831,2017-6-7 11:26 ,跳出屏幕打我啊,金角瘦大王,你家主子是人命，缉毒警察不是命？沙壁玩意 
832,2017-6-7 11:26 ,LLLLLZR_,龙欣月_Marbury, 
833,2017-6-7 11:25 ,跳出屏幕打我啊,学生王樂,祝你全家跟你家主子一起吸毒，早死早超生 
834,2017-6-7 11:25 ,忽而今夏mario,,人丑戏多 
835,2017-6-7 11:25 ,跳出屏幕打我啊,Marlboroulike,哈哈哈哈，人心都是肉长的这我知道，但是有没有脑子我就不清楚了，比如说你，有脑子吗？心疼吸毒的，呵呵，死在边境线上缉毒的怎么心疼？沙壁玩意。 
836,2017-6-7 11:24 ,璇二妹,想要拥有你呀,我不是谁 但是我知道 不要把中国的言语 只成为伤人的利器 
837,2017-6-7 11:24 ,超甜的荔枝阿,鬼怪的新娘就是我,哦 所以呢？那么多骂的 你一个个去怼回来吗 你是粉也不关我事 我有言论自由 
838,2017-6-7 11:24 ,卖糖的小阿狸,Marlboroulike,那祝他吸毒快乐吗？ 
839,2017-6-7 11:24 ,超甜的荔枝阿,鬼怪的新娘就是我,你又不是我的谁谁谁 有啥资格干你事？ 
840,2017-6-7 11:24 ,小月莫法师,Mangata酱,他说fuckchina的时候咋不知道什么是恶毒 
841,2017-6-7 11:23 ,超甜的荔枝阿,赵萌萌的铠甲,好吧 不好意思 
842,2017-6-7 11:23 ,肥而不腻Ye,,祝福你们的偶像吸毒 
843,2017-6-7 11:23 ,肥而不腻Ye,Marlboroulike,祝福你的偶像吸毒 
844,2017-6-7 11:23 ,小月莫法师,王鹤羽y,他说fuckchina的时候咋不知道积口德 
845,2017-6-7 11:22 ,露露ii,MMMagerui,  
846,2017-6-7 11:22 ,璇二妹,马mymymy,喜欢谁 都是自己的选择好吧 为什么喜欢他们就成了韩国棒子  为什么就要说我们不爱国  爱国跟不爱国这个是两会事的好吧  难道你骂了他们  你就证明自己很爱国了吗 
847,2017-6-7 11:21 ,q志民,王宇琪Abby,哇 公众人物面对全社会 恶性犯罪接受舆论谴责 说什么都不为过吧 善良也是分是非场合的 对个毒犯 不喷才不善良吧 看来你还没了解吸毒有多恐怖 可怕过杀人 
848,2017-6-7 11:20 ,小月莫法师,跳过取名字,我祝它醒来继续吸毒，可以吗(´;︵;`) 
849,2017-6-7 11:20 ,itMeansJinx2222,我的室友是傻狗丶,没法说话的当然立马闪现穿墙回程啊 
850,2017-6-7 11:20 ,小月莫法师,冷筱呀,是是是。吸毒无罪，欧巴万岁，哦对了，它什么时候来娶你？嗯？ 
851,2017-6-7 11:19 ,Lu-金不羁_,原图李白,哈哈哈😄卧槽，舅服你 
852,2017-6-7 11:19 ,小月莫法师,陳WEWW,当笑话看，顺便看看脑残粉的表演 
853,2017-6-7 11:19 ,卖糖的小阿狸,Nicole邱予沫,你家欧巴不会看的，看也看不懂，放心吧，他都嫌中国粉丝烦。所以你也歇歇吧，人家也不想搭理你 
854,2017-6-7 11:18 ,小月莫法师,Nicole邱予沫,所以我祝你欧巴继续吸毒 
855,2017-6-7 11:18 ,茉莉蜜茶加冰,FYRDVH,看看评论里面有几个你口中所谓的真正的粉丝 
856,2017-6-7 11:18 ,大猫猫吉祥,面馒头娜, 
857,2017-6-7 11:18 ,奶包萌龍,九笙呀,那那个粉丝和我无关啊... 
858,2017-6-7 11:17 ,红了脸的小兔叽,超甜的昇炫,我是说那个粉丝，他说top信里面没承认自己吸毒就是没吸毒，我知道你说的是GD，但是那个top粉丝并不是说GD，说的是top，就是打死不承认他吸毒 
859,2017-6-7 11:17 ,q志民,风里潮,反正看过老家那些吸毒的进戒毒所出来之后也活不了几年 精神肉体双摧残的 可怕 
860,2017-6-7 11:17 ,柠檬味甜筒_,原图李白,笑死我了，此刻的我在上课看到还要忍着不笑好难过噗哈哈哈 
861,2017-6-7 11:17 ,努力努力再努力AZURE,原图李白,原来是这样啊～ 
862,2017-6-7 11:17 ,酷酷的辰丶,平大滚L,你可别说你喜欢鹿晗了好吗？ 
863,2017-6-7 11:16 ,嗝嗝嗝嗝嗝嗝嗝嗝er,生姜OvO,脱粉了我谢谢 
864,2017-6-7 11:16 ,好久LONG不见,,可能是毒瘾犯了吧 
865,2017-6-7 11:16 ,卖糖的小阿狸,清峰迪克,心疼毛线心疼，毒品一旦沾染，很难很难去戒掉，因为生理上的瘾可以戒，心瘾很难戒，所以吸毒者复吸率高的可怕 
866,2017-6-7 11:15 ,乐观积极女孩,原图李白,哈哈哈哈哈哈哈哈哈哈哈哈哈哈 
867,2017-6-7 11:15 ,璇二妹,马mymymy,然后呢 
868,2017-6-7 11:15 ,大尧帝呀,原图李白,脑残粉千千万 
869,2017-6-7 11:14 ,_Woogi,q志民,劝别人善良 ？？还让我醒醒？？ 
870,2017-6-7 11:13 ,抹茶味不甜,饭炒蛋一号,有病就去医院 
871,2017-6-7 11:13 ,_Woogi,这个夏天不说再见,毒贩子？？？666 
872,2017-6-7 11:13 ,一口乐va,,吸毒不可原谅  但请你对一个忏悔者善良 
873,2017-6-7 11:12 ,季季叉会儿腰,玲阿玲阿阿阿,当然不知道一个会吸毒分人再想什么 
874,2017-6-7 11:10 ,小月莫法师,顾得白SML,少他妈废话。这么爱你欧巴拿着键盘赶紧去武装劫狱 
875,2017-6-7 11:09 ,小月莫法师,24个LXY,我碰到一个。@木又春前。。喷人技术王者水平 
876,2017-6-7 11:09 ,沧海云帆lf,彭于晏的乳头呀,结尾可以再加个“思密达” 
877,2017-6-7 11:08 ,_VIP_XXX,,犯错就是犯错。没有那个vip说TOP没有错 ， 犯错的人是他自己 也是他该承受的罪。但是轮不到 评论里的你们 恶言恶语来相对论。 你们的这些 恶言恶语 在《中华人民共和国治安管理处罚法》第四十二条 也是成立 ，你们也算犯法了！ 别对别人指手画脚 犯错就是犯错。但是 你们没资格恶言以对。 
878,2017-6-7 11:08 ,奶包萌龍,九笙呀,你自己搜搜 
879,2017-6-7 11:08 ,秋仁小朋友,原图李白,哈哈哈笑死我了你 
880,2017-6-7 11:08 ,13456神,纪糖糖的梦,哎 
881,2017-6-7 11:07 ,若不风,機栀,吸毒犯罪不应该受谴责吗 
882,2017-6-7 11:07 ,摩羯_YOUNG,原图李白,哈哈哈哈， 
